0.60486,0.5782,0.084592,-0.85955,-0.37787,-0.94572
-0.14025,-0.085342,0.85098,0.42527,0.74051,1.169
-0.18277,0.05179,0.35508,1.1544,0.62675,1.3061
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.0071117,-0.27113,0.58049,1.0687,-0.37787,1.2421
-0.32268,-0.37288,1.9329,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.25272,0.1845,0.26492,0.60206,-0.37787,1.2055
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.18446,-0.37288,0.35508,1.2396,-0.37787,1.0867
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
1.633,4.6789,-0.45639,1.4603,1.2449,0.30054
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
1.5592,5.0505,-0.50147,0.94806,-0.37787,0.30968
0.28659,0.05179,0.44524,0.57253,1.0542,1.1415
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.065554,-0.32864,-0.32114,0.50122,-0.37787,1.6291
0.095191,-0.29767,0.49033,0.50544,0.10327,1.2665
0.29693,-0.31537,-0.0055712,0.74637,0.61842,1.1476
-0.49375,-0.38615,1.1665,-0.024103,1.1365,1.0227
0.1372,-0.36845,-0.095734,-0.85955,-0.37787,-0.94572
0.84251,0.52512,-0.1859,0.92823,-0.37787,0.96177
1.1909,4.9531,-0.32114,1.5105,0.57957,0.67838
-0.15516,-0.35518,0.26492,-0.85955,-0.37787,-0.94572
0.14465,-0.36403,-0.095734,0.79869,0.64769,1.4767
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.21274,0.46761,2.8796,0.77886,-0.012954,0.27007
0.2456,0.4853,0.12967,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.62231,0.14469,0.31,0.25311,-0.37787,1.1294
0.1704,-0.24017,-0.27606,0.88983,-0.37787,1.4188
0.30827,-0.4525,-0.45639,-0.85955,-0.37787,-0.94572
-0.002035,-0.29325,0.26492,1.1978,0.49031,1.303
-0.029475,0.020825,0.12967,-0.1241,0.72016,0.83074
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.0044064,-0.15612,1.3469,-0.85955,-0.37787,-0.94572
-0.3469,-0.36845,0.49033,0.85354,-0.37787,0.99224
-0.075039,0.22873,0.17476,0.34088,0.4048,1.2269
-0.28355,-0.42596,0.44524,0.12948,-0.37787,1.4127
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.044037,-0.25786,0.084592,0.50502,-0.37787,0.86121
0.11619,-0.4525,0.12967,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.34233,-0.42596,0.17476,0.71472,0.59149,1.3122
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.28711,-0.42596,0.8059,0.28265,-0.37787,0.87949
0.014903,-0.44365,0.03951,0.59151,-0.37787,1.0867
-0.096889,-0.14727,-0.095734,1.1097,-0.37787,0.56869
1.3063,1.5293,-0.27606,1.1616,0.44491,0.24265
-0.4199,-0.41711,0.62557,0.40333,-0.37787,1.1111
-0.26136,-0.32864,1.7977,0.88477,0.62912,0.99224
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.069111,-0.43038,0.31,0.54805,0.7331,0.74542
0.33605,0.11814,-0.41131,0.57295,-0.37787,0.98614
-0.33335,-0.44808,0.49033,0.73118,0.61842,1.2055
-0.33199,-0.32864,-0.050653,0.95143,1.4093,1.0958
-0.11535,-0.37288,0.03951,-0.85955,-0.37787,-0.94572
0.080285,-0.4525,0.12967,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.40228,0.034095,-0.1859,1.4122,0.78127,0.92825
0.707,2.122,1.1215,-0.85955,-0.37787,-0.94572
0.20427,0.88343,-0.27606,-0.85955,-0.37787,-0.94572
-0.56947,-0.43923,2.9247,-0.11229,-0.37787,1.1141
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.14634,-0.33749,-0.36622,0.84173,1.6811,1.0715
0.13178,-0.34633,0.03951,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.56828,1.6487,0.084592,0.63497,0.94497,0.80027
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
1.1869,2.3167,-0.36622,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.31149,-0.44365,0.084592,-0.85955,-0.37787,-0.94572
-0.4636,-0.44808,0.03951,0.094042,2.1414,0.80027
0.18988,0.10045,-0.32114,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.93076,0.75957,-0.41131,1.1628,-0.37787,0.87949
-0.26763,-0.43923,0.26492,0.57506,-0.37787,0.88863
-0.3679,-0.4525,1.1215,0.46662,0.17966,0.92215
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.053692,0.060637,0.98622,0.124,-0.37787,1.2969
-0.12484,-0.40384,-0.32114,-0.85955,-0.37787,-0.94572
1.4313,5.0858,-0.45639,0.87211,-0.37787,0.24874
-0.55659,-0.43923,3.2854,1.305,0.18555,0.46813
1.0431,2.7988,-0.45639,2.1772,-0.37787,0.73323
0.33622,-0.12073,0.17476,5.5008,-0.37787,0.63877
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.5803,-0.4525,0.12967,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.42194,-0.4525,0.58049,-0.85955,-0.37787,-0.94572
0.79457,2.4538,-0.36622,0.89067,2.8571,1.0776
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.026252,-0.12515,-0.14082,0.8489,-0.37787,0.99224
-0.065554,-0.41711,-0.36622,-0.11524,-0.37787,0.75151
-0.25357,-0.31979,2.3387,1.1578,0.27215,0.89168
-0.17108,-0.42154,1.0313,0.36029,-0.37787,1.1629
0.011516,-0.32422,-0.050653,0.046784,-0.37787,1.5133
0.72292,0.58262,0.17476,0.77422,0.28861,0.8673
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.3347,-0.43481,-0.23098,-0.39837,-0.37787,0.35234
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.077241,-0.36845,-0.45639,-0.85955,-0.37787,-0.94572
-0.38298,-0.40826,1.4821,1.3016,0.12184,0.86121
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.32945,0.1845,0.21984,1.0679,0.31432,1.3152
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.12771,-0.31979,0.03951,-0.85955,-0.37787,-0.94572
1.2179,0.83919,-0.23098,2.0118,-0.37787,1.2451
-0.18311,-0.36845,0.03951,0.77253,0.8246,1.562
0.086383,-0.010141,-0.14082,0.51303,1.2994,0.9252
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.0096573,-0.27113,0.76082,0.5759,-0.37787,1.172
0.11484,-0.22247,2.5641,0.58645,0.31169,0.91606
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.72174,0.84804,0.084592,1.727,0.43035,1.2665
0.22612,0.087179,0.8059,0.82147,0.50944,1.0197
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.14838,-0.44808,-0.27606,1.14,-0.37787,1.8576
-0.3784,-0.43481,0.8059,-0.092036,0.25591,1.4097
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.34131,-0.35961,0.8059,0.1856,-0.37787,0.83379
-0.0084716,-0.41711,-0.0055712,1.4835,0.54286,0.86121
-0.017618,-0.43923,-0.1859,-0.85955,-0.37787,-0.94572
-0.1643,-0.14285,1.0313,1.2793,1.8748,0.97395
-0.36858,-0.41711,1.1665,0.77717,0.86777,0.85512
0.74732,1.2948,-0.45639,1.7118,-0.37787,0.94044
0.23408,-0.44808,0.58049,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.031338,-0.31979,-0.095734,0.23539,-0.37787,0.98614
-0.26543,-0.39942,0.40016,1.27,-0.37787,0.91911
-0.13653,-0.43481,-0.45639,1.124,4.9026,1.4219
0.27694,-0.39057,0.12967,-0.85955,-0.37787,-0.94572
0.0084667,-0.1517,0.71573,0.35607,-0.37787,1.2086
0.13923,0.83477,-0.1859,0.49573,-0.37787,0.80636
-0.33318,-0.43038,-0.32114,0.075054,-0.37787,1.0715
0.29743,-0.19593,0.21984,-0.85955,-0.37787,-0.94572
0.17819,-0.41711,-0.27606,0.53961,1.4928,1.2817
-0.43701,-0.44365,-0.095734,2.0147,-0.37787,0.30968
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.2373,-0.24459,0.03951,-0.85955,-0.37787,-0.94572
-0.1411,-0.32864,-0.0055712,0.44594,1.3727,0.75456
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.028967,-0.34633,-0.050653,-0.85955,-0.37787,-0.94572
-0.31218,-0.4525,-0.1859,0.61261,-0.37787,1.1233
0.43023,-0.23574,-0.14082,0.86747,-0.37787,0.73933
-0.32115,-0.42596,-0.0055712,1.0962,-0.37787,0.74542
-0.016433,-0.39057,0.084592,0.20417,0.42614,1.0958
0.28134,-0.032259,0.084592,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.39941,-0.40826,2.1583,0.91557,0.44978,0.68143
0.4138,0.029672,-0.050653,0.20881,-0.37787,1.0958
0.58352,0.8215,-0.095734,1.4253,-0.37787,1.6047
0.021509,-0.12958,-0.1859,0.76493,-0.37787,1.3701
0.29811,0.0075537,-0.14082,1.3063,2.5348,0.99833
0.17785,-0.010141,0.084592,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.080459,-0.29325,-0.27606,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.29456,-0.44365,0.44524,-0.85955,-0.37787,-0.94572
1.7428,1.9539,-0.1859,0.57168,0.63933,0.49251
0.34774,0.242,0.12967,-0.85955,-0.37787,-0.94572
1.9499,1.9716,-0.32114,1.2557,-0.37787,0.41024
0.85708,2.0866,-0.45639,-0.85955,-0.37787,-0.94572
0.42786,0.32605,0.31,-0.85955,-0.37787,-0.94572
-0.38399,-0.44365,0.17476,1.0932,1.2049,0.78503
0.44717,0.59147,0.62557,-0.34773,-0.37787,1.1568
0.023372,-0.36403,0.17476,0.59278,-0.37787,1.2604
-0.23206,-0.4525,0.35508,-0.85955,-0.37787,-0.94572
0.72801,1.1267,0.084592,0.96198,0.29345,1.0715
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.23782,-0.18266,0.62557,0.5624,0.46924,0.87949
0.10146,-0.21363,-0.1859,2.0827,-0.37787,1.1507
0.26034,-0.32422,-0.36622,1.3789,-0.37787,1.4432
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
1.5541,5.0682,-0.23098,1.6299,0.21706,0.78808
-0.14618,-0.22247,-0.095734,0.48265,-0.37787,1.1903
-0.008641,-0.3021,2.9698,0.68983,0.1389,0.69667
-0.43261,-0.44808,-0.0055712,-0.85955,-0.37787,-0.94572
0.2478,1.2329,-0.0055712,0.7316,-0.37787,1.0501
-0.14584,-0.27556,0.89606,0.49067,0.74831,0.78808
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.68176,1.0338,-0.32114,0.64637,1.1968,0.65096
0.31268,0.025248,0.03951,0.5894,-0.37787,1.0014
-0.20157,-0.32864,0.89606,0.54341,-0.37787,0.99833
0.38941,-0.067648,0.12967,1.5582,-0.37787,0.96786
0.53322,-0.32422,-0.14082,0.95861,-0.37787,1.1476
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.9067,-0.4525,-0.45639,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.11365,0.029672,0.03951,-0.85955,-0.37787,-0.94572
-0.084694,-0.30652,1.8428,0.86029,0.063399,1.105
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.22867,-0.37288,0.03951,0.63919,1.2284,1.108
0.017444,-0.24459,-0.41131,0.12358,1.7637,1.0623
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.72767,-0.085342,-0.23098,0.68983,0.93016,0.83379
0.52017,1.2108,0.17476,0.37717,0.3806,0.90996
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.11451,-0.43038,-0.14082,0.92612,1.3083,1.2695
2.4267,2.4627,-0.45639,1.2945,0.81594,0.52298
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.46478,-0.023412,-0.36622,1.0527,-0.37787,1.4981
-0.56879,-0.4525,0.67065,-0.85955,-0.37787,-0.94572
-0.17769,-0.43923,-0.050653,0.98266,1.1757,1.1629
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.43007,-0.38615,0.17476,-0.85955,-0.37787,-0.94572
6.9032,-0.43038,-0.54655,-0.85955,-0.37787,-0.94572
1.3026,1.662,-0.14082,2.7177,-0.37787,1.0105
0.59792,1.2063,-0.32114,0.07843,-0.37787,0.55955
0.77052,0.68436,-0.41131,0.73244,-0.37787,0.75151
-0.24053,-0.36403,-0.14082,-0.85955,-0.37787,-0.94572
1.2013,3.8826,-0.45639,-0.85955,-0.37787,-0.94572
-0.060811,-0.33749,-0.59163,-0.14478,-0.37787,0.97395
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.1953,-0.40826,-0.095734,0.50713,1.1365,1.5072
0.39957,0.46318,0.084592,0.76578,0.7331,0.82465
-0.37637,-0.43481,1.3018,0.63455,-0.37787,1.1111
0.88028,1.0958,0.03951,1.0059,0.79414,0.81855
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.23476,0.14911,0.084592,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
1.1687,1.8522,-0.23098,-0.85955,-0.37787,-0.94572
-0.26288,-0.44365,0.44524,0.17337,0.59804,1.0897
-0.17531,-0.44808,-0.14082,1.6232,1.4062,0.77284
0.41583,0.50742,-0.50147,1.3852,-0.37787,1.0105
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.48647,-0.31095,0.12967,1.2122,-0.37787,1.1324
-0.40669,-0.43481,1.1215,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.11552,-0.29325,0.17476,0.87,0.61049,1.2604
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.083508,-0.38615,-0.1859,1.2616,-0.37787,0.94348
-0.053189,-0.4525,0.40016,-0.85955,-0.37787,-0.94572
-0.1455,-0.32422,0.76082,-0.85955,-0.37787,-0.94572
-0.54558,-0.44808,0.85098,-0.85955,-0.37787,-0.94572
0.18479,-0.027835,0.35508,-0.85955,-0.37787,-0.94572
-0.076394,-0.4525,-0.095734,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.12636,-0.18266,-0.14082,-0.85955,-0.37787,-0.94572
-0.16261,-0.42596,-0.0055712,1.0151,-0.37787,1.2726
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.78695,0.62686,-0.27606,0.71135,-0.37787,0.55955
0.039464,-0.4525,-0.36622,-0.85955,-0.37787,-0.94572
1.0749,3.1793,-0.45639,1.6485,2.2695,0.73933
0.63027,0.67994,-0.36622,-0.85955,-0.37787,-0.94572
0.8791,-0.43923,0.03951,-0.85955,-0.37787,-0.94572
-0.072329,-0.0057171,-0.27606,0.35016,2.7769,0.76066
-0.43261,-0.4525,1.0313,0.46704,0.34205,0.90996
0.25306,-0.0012935,0.084592,0.71852,-0.37787,1.5651
-0.078257,-0.36845,0.084592,1.367,-0.37787,1.0136
-0.062335,-0.063224,-0.45639,0.87337,-0.37787,1.4767
-0.22986,-0.12515,1.5272,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.68922,4.67,-0.1859,0.76029,-0.37787,0.61439
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.42058,-0.44808,-0.23098,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.1411,-0.41711,-0.050653,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.83014,0.75514,-0.32114,0.75776,1.1283,0.63572
-0.016602,-0.25786,0.49033,1.0088,0.34712,1.4097
-0.4885,-0.4525,1.1665,0.424,0.23244,0.68448
-0.59132,-0.43038,-0.59163,-0.85955,-0.37787,-0.94572
-0.35859,-0.14285,0.03951,0.57295,-0.37787,1.0349
0.16599,-0.0057171,-0.14082,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.27948,-0.41269,0.62557,0.6067,-0.37787,0.67229
1.6564,5.0505,0.17476,0.8046,-0.37787,0.47728
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.37637,-0.40384,4.1419,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.24239,-0.44365,0.17476,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.13873,-0.39499,0.31,0.9527,-0.37787,1.4828
0.23612,-0.40826,0.26492,0.71599,0.26224,1.2451
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.25103,-0.29767,0.35508,0.80164,0.85031,0.5565
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.25085,-0.0012935,-0.23098,0.6181,2.1947,1.0197
-0.13195,-0.3021,1.1665,0.30881,-0.37787,1.4767
-0.13737,-0.39942,0.21984,0.75776,0.52327,1.4554
-0.42431,-0.40384,1.2116,0.87422,0.48145,0.23351
-0.16481,-0.27998,0.084592,-0.18191,-0.37787,1.3762
-0.41228,-0.42154,0.17476,-0.85955,-0.37787,-0.94572
-0.21935,-0.44808,-0.32114,-0.85955,-0.37787,-0.94572
0.28896,-0.4525,-0.050653,1.6535,-0.37787,0.82769
0.46428,-0.4525,-0.36622,-0.85955,-0.37787,-0.94572
3.4971,-0.4525,-0.54655,-0.85955,-0.37787,-0.94572
0.40889,0.39683,-0.14082,1.1936,0.897,1.0867
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.080116,-0.4525,0.35508,-0.85955,-0.37787,-0.94572
-0.050817,-0.26671,0.44524,1.3008,-0.37787,1.5316
-0.36214,-0.43038,0.40016,1.7481,-0.37787,0.25788
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
4.5112,-0.3773,-0.54655,-0.85955,-0.37787,-0.94572
-0.21173,-0.43038,-0.27606,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.33504,-0.31095,20.687,2.5358,0.35792,0.65096
0.1499,-0.076495,-0.1859,-0.85955,-0.37787,-0.94572
0.22934,0.047366,-0.050653,-0.85955,-0.37787,-0.94572
-0.5588,-0.44365,1.0313,0.018936,0.46911,0.85207
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.7009,2.0513,0.03951,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.74342,3.3651,-0.45639,0.78772,1.9533,0.53822
-0.15533,-0.42154,-0.050653,1.8814,-0.37787,0.97091
-0.14398,-0.32422,-0.095734,0.83793,-0.37787,0.36453
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.40059,1.1621,0.03951,0.76578,0.75016,0.68143
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.31912,-0.16939,-0.14082,-0.85955,-0.37787,-0.94572
-0.065215,-0.32422,0.89606,1.3489,-0.37787,0.6662
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
5.4462,-0.40826,-0.50147,-0.85955,-0.37787,-0.94572
0.9914,0.77726,-0.50147,0.80713,3.6836,0.85512
0.19005,0.12257,0.94114,-0.85955,-0.37787,-0.94572
0.0044015,-0.42154,-0.27606,-0.85955,-0.37787,-0.94572
1.0632,1.0073,0.17476,2.2557,-0.37787,1.3762
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.29524,-0.43481,0.49033,1.2265,0.37069,1.1141
-0.30269,-0.44365,0.49033,0.42231,-0.37787,1.5834
0.96802,2.0424,-0.23098,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.5759,0.016401,-0.050653,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.13263,-0.33306,0.53541,0.7873,0.8246,1.2969
1.6466,5.0505,-0.50147,0.97633,-0.37787,0.52603
0.19682,0.011977,-0.14082,1.7502,-0.37787,1.0166
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.028967,-0.41269,-0.36622,-0.85955,-0.37787,-0.94572
0.8547,0.44549,0.31,0.65016,-0.37787,0.87645
1.3215,4.9399,0.17476,1.3084,-0.37787,0.63877
-0.2075,-0.17824,1.1665,0.7759,0.6386,1.2208
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.084694,-0.42596,-0.23098,0.72738,-0.37787,1.4463
-0.17769,-0.080918,0.71573,-0.85955,-0.37787,-0.94572
-0.11705,-0.27998,-0.0055712,0.56999,-0.37787,1.3274
0.12991,0.21989,0.53541,0.17548,-0.37787,0.56564
0.45276,0.073908,0.44524,0.74468,-0.37787,1.4828
0.66228,1.171,0.03951,1.1063,-0.37787,0.99833
0.37552,0.47646,0.40016,0.87042,-0.089901,1.0349
0.065549,-0.10746,0.53541,0.42653,0.14634,1.1355
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572
0.15515,0.35702,0.98622,-0.85955,-0.37787,-0.94572
-0.0018656,-0.21805,-0.095734,0.29953,1.3656,1.1507
-0.019143,-0.38172,-0.14082,0.86704,1.4697,1.233
