-1.6882,0.056328,0.040559,0.16459,-0.6836,-0.061401,-0.27829,-0.27446,0.41164,-0.35825,0.54236,1.8037,-1.3686,1.6347,3.0307,0.96308,-0.66038,-0.70076,-0.80301,-0.38999,-0.49329
-1.0533,-0.91999,0.17574,-0.7368,0.98752,-0.061401,-0.27829,-1.3513,3.4228,-0.42049,1.1892,2.0155,-1.4398,1.9647,0.96664,-0.48828,-1.0211,-1.2754,-1.3547,0.11102,-0.49329
-1.0533,-0.91999,0.22104,-0.62943,1.1871,-0.061401,-0.27829,-1.4111,3.7702,-0.42049,1.2743,2.0155,-1.4398,1.9647,1.3106,-0.48828,-1.2014,-1.3392,-1.3547,0.077618,-0.49329
-1.0533,-0.91999,-0.10482,1.0965,0.33213,-0.061401,-0.27829,-1.6504,4.0018,-0.42049,2.3637,1.8831,-1.3329,1.8547,3.0307,-0.48828,-0.54015,-0.70076,-0.73404,0.14442,-0.49329
-1.0533,-0.35556,-0.13305,0.3158,0.041922,-0.061401,-0.27829,-1.471,4.1176,-0.42049,2.1935,1.9625,-1.4398,1.8547,2.3427,-0.48828,-0.54015,-0.57306,-0.66508,0.24462,-0.49329
-1.0533,-0.16063,-0.077019,0.46467,1.2686,-0.061401,-0.27829,-1.3513,6.4339,-0.42049,1.4275,1.989,-1.4398,1.9097,0.96664,-0.48828,-0.41992,-0.95615,-0.87198,1.8144,-0.49329
2.7562,0.3454,-0.20364,0.98936,-0.41251,-0.061401,-0.27829,-1.0522,0.29582,-0.42049,1.1381,1.2212,-0.47764,1.7997,0.96664,-0.48828,2.0448,2.2363,2.3005,-0.22299,1.14
2.7562,0.44317,-0.20364,1.1922,-0.6836,-0.061401,-0.27829,-0.93254,-0.16742,-0.42049,0.78067,-0.49975,1.8388,1.7997,-0.065382,-0.48828,2.0448,2.4278,2.4385,-0.38999,-0.49329
2.5445,-0.91999,-0.20364,2.5779,1.7639,-0.061401,-0.27829,-0.094982,3.0753,-0.42049,2.3807,2.0155,-1.4398,1.9647,0.96664,0.96308,0.90262,0.5762,1.0591,1.7142,1.14
1.4864,-0.91999,-0.20364,0.51307,-0.6836,-0.061401,-0.27829,-0.33428,-0.74649,1.9446,-0.4619,-1.4794,2.0526,0.094683,-1.0974,-0.48828,1.083,1.4062,1.335,-0.65719,-0.49329
1.698,-0.91999,-0.20364,0.17625,-0.6836,-0.061401,-0.27829,-0.21463,-0.74649,1.3845,-0.30871,-1.4264,1.8744,-0.070321,-1.0974,-0.48828,1.083,1.2785,1.197,-0.69059,-0.49329
1.2747,1.1392,-0.20364,0.64256,-0.6836,-0.061401,-0.27829,-0.69324,-0.39905,-0.42049,-0.34275,0.69168,-0.44201,0.7547,0.27862,-0.48828,0.78239,1.2147,1.0591,-0.42339,1.14
1.4864,0.36523,-0.20364,0.14171,-0.6836,-0.061401,-0.27829,-0.33428,-0.63067,0.69984,-0.51297,-0.79099,1.5537,0.7547,0.27862,-0.48828,1.083,1.3424,1.266,-0.55699,-0.49329
1.4864,0.23818,-0.20364,-0.034011,-0.6836,-0.061401,-0.27829,-0.33428,-0.74649,0.88656,-0.51297,-1.2146,1.8744,0.36969,-0.75339,-0.48828,1.083,1.2785,1.197,-0.65719,-0.49329
1.0631,-0.91999,-0.20364,-0.47779,-0.6836,-0.061401,-0.27829,-1.1718,-0.16742,-0.42049,0.57641,-1.2676,1.4111,-0.45533,-1.4414,-0.48828,0.66216,0.76775,0.71427,-0.62379,-0.49329
0.42818,-0.28465,-0.20364,0.12161,-0.6836,-0.061401,-0.27829,-1.2317,0.0642,-0.42049,0.50832,0.98292,-0.58455,1.1397,2.3427,-0.48828,0.24135,0.44851,0.30047,-0.62379,-0.49329
0.95727,-0.5958,-0.20364,0.15766,-0.6836,-0.061401,-0.27829,-1.1718,0.0642,-0.42049,0.88279,0.77111,-0.58455,0.6997,1.9987,-0.48828,0.36158,0.64005,0.50737,-0.55699,1.14
1.9096,-0.91999,-0.20364,-0.19265,-0.6836,-0.061401,-0.27829,-0.27446,-0.74649,1.8824,-0.42786,-1.4794,1.8744,-0.18032,-1.0974,-0.48828,1.0229,1.2785,1.197,-0.69059,-0.49329
0.63981,-0.58944,-0.20364,-0.26434,-0.6836,-0.061401,-0.27829,-0.035157,-0.51486,0.82432,0.62747,0.66521,-0.3351,0.8647,1.6547,2.4144,1.5639,1.4701,1.5419,-0.42339,1.14
0.85145,0.92037,-0.20364,-0.10862,-0.6836,-0.061401,-0.27829,-0.63341,-0.28324,-0.42049,0.35513,-0.36737,1.0191,0.8097,-0.75339,-0.48828,1.2032,1.2785,1.266,-0.52359,-0.49329
0.85145,0.92037,-0.20364,-0.10862,-0.6836,-0.061401,-0.27829,-0.63341,-0.28324,-0.42049,0.35513,-0.36737,1.0191,0.8097,-0.75339,-0.48828,1.2032,1.2785,1.266,-0.52359,-0.49329
1.2747,-0.91999,-0.20364,0.10992,-0.6836,-0.061401,-0.27829,0.084494,-0.74649,-0.35825,0.81471,-0.97633,1.4824,0.25969,-0.065382,-0.48828,1.5639,1.5978,1.6108,-0.52359,1.14
1.2747,-0.60781,-0.20364,0.091238,-0.6836,-0.061401,-0.27829,0.024669,-0.74649,-0.29601,0.55939,-1.1617,1.6962,0.20469,-0.40939,-0.48828,1.5639,1.5339,1.6108,-0.52359,1.14
0.85145,1.6011,-0.077524,-0.58979,-0.6836,-0.061401,-0.27829,0.44345,0.18001,-0.42049,1.3594,0.79759,-0.79838,0.42469,-1.4414,-0.48828,0.48181,0.89544,0.71427,-0.22299,1.14
0.85145,1.1358,-0.089372,-1.6359,-0.6836,-0.061401,-0.27829,0.50327,0.0642,-0.42049,0.79769,0.79759,-0.79838,0.42469,-0.75339,-0.48828,0.60204,0.89544,0.71427,-0.28979,1.14
0.85145,1.2005,-0.11524,-0.16946,-0.6836,-0.061401,-0.27829,0.44345,0.52745,-0.42049,1.6147,0.90349,-0.79838,0.6447,-0.75339,-0.48828,0.48181,0.89544,0.71427,-0.089384,1.14
0.85145,0.58293,-0.13055,-0.4233,-0.6836,-0.061401,-0.27829,0.68275,0.0642,-0.35825,1.1722,0.90349,-0.79838,0.6447,-0.40939,-0.48828,1.2032,1.087,1.1281,-0.18958,1.14
1.3805,0.88298,-0.015739,-1.0124,-0.6836,-0.061401,-0.27829,-0.51376,-0.051613,-0.42049,0.91684,1.1947,-1.1904,0.6447,-0.40939,0.96308,0.72227,1.087,0.92117,-0.28979,1.14
1.3805,-0.16741,-0.14089,-1.1154,-0.6836,-0.061401,-0.27829,-0.63341,0.29582,-0.42049,2.3977,1.1418,-1.1904,0.53469,0.62263,0.96308,0.8425,0.89544,0.92117,-0.32319,1.14
1.3805,0.31551,0.0023779,0.072954,-0.6836,-0.061401,-0.27829,-0.57359,0.52745,-0.42049,2.2275,1.7507,-1.226,1.7447,0.27862,-0.48828,0.72227,1.087,0.99014,-0.28979,1.14
1.3805,-0.91999,-0.16173,-0.94056,-0.6836,-0.061401,-0.27829,-0.63341,0.29582,-0.42049,3.0105,0.92997,-1.1904,0.094683,0.27862,0.96308,0.8425,0.89544,0.92117,-0.35659,1.14
1.3805,-0.53216,-0.041965,-0.56305,-0.6836,-0.061401,-0.27829,-0.27446,-0.051613,-0.42049,1.7339,1.7507,-1.226,1.7447,1.6547,0.96308,0.72227,0.95929,0.8522,-0.45679,-0.49329
1.3805,-0.91999,-0.051603,-0.79515,-0.6836,-0.061401,-0.27829,-0.21463,-0.28324,-0.42049,1.2913,1.6448,-1.0835,1.7447,1.3106,0.96308,0.54193,0.95929,0.8522,-0.49019,-0.49329
1.3805,2.7986,-0.026476,-0.90112,-0.6836,-0.061401,-0.27829,-0.094982,0.0642,-0.42049,-1.3981,0.92997,-0.97656,0.42469,0.27862,-0.48828,1.2032,1.4701,1.4729,-0.32319,1.14
1.3805,2.2944,0.39191,-1.1419,-0.6836,-0.061401,-0.27829,-0.21463,-0.39905,-0.42049,0.54236,1.3536,-1.0122,1.2497,-0.065382,-0.48828,1.8645,1.9809,2.0246,-0.32319,1.14
1.3805,2.6784,0.34183,-1.1834,-0.6836,-0.061401,-0.27829,-0.27446,-0.39905,-0.42049,-1.1938,1.0359,-0.62019,1.1947,-0.065382,-0.48828,1.7442,1.917,1.9557,-0.32319,1.14
1.3805,1.1733,-0.20364,-1.0568,-0.6836,-0.061401,-0.27829,-0.21463,0.41164,-0.42049,2.5849,1.1418,-1.4398,0.14968,-0.065382,-0.48828,1.083,1.1508,1.197,-0.15618,1.14
0.74563,-0.91999,2.0535,-1.6359,0.056796,-0.061401,-0.27829,-0.39411,0.0642,-0.42049,0.86577,1.5919,-1.3329,1.2497,0.27862,-0.48828,-0.17946,0.19311,0.093563,-0.49019,-0.49329
0.74563,-0.91999,-0.011544,-1.6359,-0.6836,-0.061401,-0.27829,1.0417,-0.8623,1.26,0.55939,0.98292,-0.62019,1.0847,-0.065382,-0.48828,0.72227,0.89544,0.78324,-0.62379,1.14
1.698,-0.91999,-0.20364,-1.6359,-0.6836,-0.061401,-0.27829,0.8024,-1.0939,0.015195,0.21896,-1.4,1.5893,-0.45533,-1.0974,-0.48828,0.8425,1.0231,0.99014,-0.65719,1.14
-0.73581,1.5591,-0.065846,-1.0644,-0.6836,-0.061401,-0.27829,-1.5308,0.52745,-0.42049,-0.24063,0.58578,0.37764,1.7997,1.3106,0.96308,-0.17946,-0.12613,-0.25127,-0.52359,-2.1266
-0.73581,0.30356,-0.20364,-1.0718,0.3649,-0.061401,-0.27829,-1.1718,0.29582,-0.047046,0.57641,0.50635,-0.65583,0.039682,-0.40939,-0.48828,-0.17946,-0.31767,-0.32024,-0.35659,-0.49329
-0.73581,0.3454,-0.027806,-1.0525,-0.41251,-0.061401,-0.27829,-1.2317,0.18001,-0.42049,1.0871,-0.49975,0.23509,-0.67534,0.62263,2.4144,-0.29969,-0.18998,-0.32024,-0.49019,-0.49329
-0.73581,1.0586,0.060304,-1.0885,-0.6836,-0.061401,-0.27829,-1.2317,0.18001,-0.42049,1.5466,0.26806,-0.79838,-0.67534,-0.065382,-0.48828,-0.23958,-0.062279,-0.25127,-0.52359,1.14
-0.73581,-0.27161,-0.14958,-1.6359,-0.6836,-0.061401,-0.27829,-0.93254,-0.39905,-0.42049,0.47428,-1.1881,0.94783,-1.0053,-1.4414,-0.48828,-0.29969,-0.18998,-0.32024,-0.65719,-0.49329
-0.73581,-0.11978,0.12994,-1.6359,-0.6836,-0.061401,-0.27829,-1.3513,0.52745,-0.42049,1.2913,0.21511,-0.79838,-0.78534,0.27862,0.96308,-0.23958,-0.18998,-0.25127,-0.49019,1.14
-0.73581,0.1345,0.41178,-0.76079,0.67184,-0.061401,-0.27829,-1.3513,1.5698,-0.42049,1.5296,1.433,-1.226,1.0847,0.27862,0.96308,-0.66038,-0.63691,-0.73404,-0.15618,-0.49329
-0.73581,-0.91999,0.84611,-1.6359,2.0138,-0.061401,-0.27829,-1.3513,2.8437,-0.42049,0.83173,1.8831,-1.3686,1.7997,0.96664,0.96308,-0.90085,-1.02,-1.0789,0.077618,-0.49329
-0.73581,0.95657,-0.12541,0.31073,-0.080569,-0.061401,-0.27829,-1.3513,0.75907,-0.42049,0.66151,0.82406,-0.62019,0.7547,1.3106,-0.48828,-0.60027,-0.44537,-0.59611,-0.32319,-0.49329
-0.73581,0.60698,0.91669,0.47608,0.88661,-0.061401,-0.27829,-1.471,1.2223,-0.42049,-0.18956,1.5919,-0.97656,1.7997,1.3106,0.96308,-0.66038,-0.50922,-0.66508,-0.15618,-0.49329
-0.73581,-0.91999,-0.14442,-1.6359,-0.6836,-0.061401,-0.27829,-1.1718,0.0642,-0.42049,1.8871,-0.31442,-0.37073,-1.2254,-0.065382,0.96308,-0.54015,-0.50922,-0.66508,-0.49019,1.14
-0.73581,0.79146,1.0092,-1.0441,1.5163,-0.061401,-0.27829,-1.2915,0.87488,-0.42049,-0.64914,1.2742,-0.44201,1.9647,1.9987,-0.48828,-0.29969,-0.50922,-0.59611,-0.022583,-0.49329
-0.31254,0.3454,-0.13331,-1.3442,-0.6836,-0.061401,-0.27829,-0.63341,0.29582,-0.42049,0.79769,1.1683,-0.44201,1.7447,1.9987,-0.48828,0.061002,0.19311,0.024596,-0.49019,-0.49329
-0.31254,0.32976,-0.13418,0.09266,-0.6836,-0.061401,-0.27829,-0.57359,-0.16742,-0.42049,0.32108,0.47987,0.37764,1.5797,0.62263,-0.48828,0.00088647,0.065417,-0.11334,-0.55699,-0.49329
-0.31254,-0.91999,-0.14163,0.42142,-0.6836,-0.061401,-0.27829,-0.39411,-0.28324,-0.42049,0.7296,-0.52623,0.73401,0.039682,-0.065382,0.96308,-0.17946,-0.062279,-0.18231,-0.62379,-0.49329
-0.31254,0.90444,-0.021108,1.3922,3.0686,-0.061401,-0.27829,-1.3513,4.3492,-0.42049,-1.3981,1.8831,-1.4398,1.6897,3.0307,0.96308,0.18123,-0.70076,-0.52714,2.1818,-0.49329
-0.31254,-0.91999,0.028036,0.6701,4.3169,-0.061401,-0.27829,-1.3513,3.886,-0.42049,-1.3981,1.6978,-1.4398,1.3047,0.96664,2.4144,-0.41992,-1.2115,-1.1478,1.3134,-0.49329
-0.94744,-0.2873,-0.20364,-0.17741,0.67184,-0.061401,-0.27829,-0.87271,-0.39905,-0.35825,-0.41084,-0.55271,0.16382,-0.89534,-0.40939,-0.48828,-0.66038,-0.57306,-0.73404,-0.49019,-0.49329
-0.94744,-0.55615,-0.20364,-0.1262,1.1871,-0.061401,-0.27829,-0.93254,-0.39905,-0.42049,-0.73425,-0.47328,0.05691,-0.89534,-0.40939,-0.48828,-0.78062,-0.70076,-0.87198,-0.49019,-0.49329
-0.94744,-0.03274,-0.20364,0.20486,1.0271,-0.061401,-0.27829,-1.2317,-0.16742,-0.42049,-1.0406,-0.47328,0.05691,-0.89534,-0.40939,-0.48828,-0.90085,-0.63691,-0.80301,-0.45679,-0.49329
-0.94744,-0.91999,-0.20364,0.11429,0.67184,-0.061401,-0.27829,0.14432,-0.39905,1.509,-0.1385,1.486,-1.1191,1.3597,3.3747,2.4144,-0.41992,-0.70076,-0.66508,-0.18958,-0.49329
-0.94744,-0.91999,-0.20364,0.011254,0.84717,-0.061401,-0.27829,0.3238,-0.74649,1.5712,-0.87042,0.53282,-0.54892,0.25969,0.96664,-0.48828,-0.66038,-0.70076,-0.73404,-0.42339,-0.49329
-0.94744,-0.91999,-0.20364,-0.031561,1.3044,-0.061401,-0.27829,0.024669,-0.51486,0.76208,-0.75127,0.29454,-1.1191,-1.1153,1.3106,0.96308,-0.7205,-0.8923,-0.80301,-0.22299,1.14
-0.94744,0.49795,-0.20364,0.32529,0.53148,-0.061401,-0.27829,-0.69324,-0.16742,-0.42049,-0.59808,1.6978,-1.0478,1.9097,1.6547,0.96308,-0.059229,-0.70076,-0.66508,0.61202,-0.49329
2.7562,-0.91999,-0.20364,-1.6359,-0.6836,-0.061401,-0.27829,0.5631,-0.97811,1.6957,-0.036367,0.50635,-0.47764,0.31469,-0.40939,-0.48828,1.7442,1.917,1.9557,-0.62379,1.14
2.7562,-0.91999,-0.20364,-1.6359,-0.6836,-0.061401,-0.27829,0.62292,-1.0939,1.9446,-0.41084,-1.5588,2.3377,0.36969,-1.4414,-0.48828,1.7442,1.9809,2.0246,-0.69059,-0.49329
2.7562,-0.91999,-0.20364,-1.6359,-0.6836,-0.061401,-0.27829,0.68275,-0.97811,1.509,0.065762,0.47987,-0.47764,0.25969,-1.0974,-0.48828,1.7442,1.8532,1.8867,-0.62379,1.14
2.7562,-0.91999,-0.20364,-1.6359,-0.6836,-0.061401,-0.27829,0.74257,-1.0939,3.1894,-0.66616,-1.6647,2.4446,0.31469,-1.4414,-0.48828,1.7442,2.0447,2.0246,-0.69059,-0.49329
2.862,-0.70909,-0.20364,1.2811,-0.6836,-0.061401,-0.27829,0.98188,-1.2097,0.077435,0.065762,-0.79099,1.518,0.6997,-0.065382,-0.48828,1.7442,1.9809,2.0246,-0.65719,1.14
2.862,-0.51798,-0.20364,1.7003,-0.6836,-0.061401,-0.27829,0.8024,-1.0939,-0.42049,-0.053389,-0.79099,1.518,0.6997,-0.065382,-0.48828,1.624,1.9809,2.0246,-0.62379,1.14
2.862,-0.51861,-0.20364,1.695,-0.6836,-0.061401,-0.27829,0.8024,-1.0939,-0.42049,-0.07041,-0.79099,1.518,0.6997,-0.065382,-0.48828,1.624,1.9809,1.9557,-0.62379,1.14
2.862,-0.91999,-0.20364,0.35129,-0.6836,-0.061401,-0.27829,0.74257,-1.0939,-0.42049,-0.019346,-1.3735,2.302,0.6997,-1.0974,-0.48828,2.0448,2.1724,2.1626,-0.62379,-0.49329
2.3329,-0.2873,-0.20364,-1.0525,-0.41251,-0.061401,-0.27829,-0.035157,0.64326,-0.42049,3.0786,1.9361,-1.4398,1.7997,1.9987,14.025,1.0229,1.5978,1.7488,0.21122,1.14
2.3329,-0.17517,-0.20364,-0.60571,-0.6836,-0.061401,-0.27829,-0.035157,0.64326,-0.42049,4.6786,1.9361,-1.4398,1.7997,1.3106,6.7685,1.0229,1.4062,1.4039,0.077618,1.14
1.1689,0.3454,-0.20364,-0.76079,-0.6836,-0.061401,-0.27829,0.3238,-0.28324,0.015195,1.4785,1.2477,-1.1904,0.7547,1.9987,-0.48828,0.60204,0.89544,0.78324,-0.35659,1.14
1.1689,1.0586,-0.20364,-1.0885,-0.6836,-0.061401,-0.27829,0.3238,-0.63067,-0.42049,-0.64914,0.85054,-0.65583,0.7547,0.27862,-0.48828,0.66216,1.087,0.8522,-0.49019,1.14
1.1689,-0.5572,-0.20364,-1.1341,-0.6836,-0.061401,-0.27829,0.38362,-0.39905,0.20192,1.6658,0.69168,-0.65583,0.42469,1.3106,0.96308,0.66216,0.83159,0.71427,-0.55699,1.14
1.8038,-0.49819,-0.20364,-0.76079,-0.6836,-0.061401,-0.27829,0.38362,-0.51486,0.077435,1.802,0.66521,-0.69147,0.31469,-0.065382,-0.48828,0.90262,1.2785,1.197,-0.45679,1.14
1.8038,-0.16517,-0.20364,-1.6359,-0.6836,-0.061401,-0.27829,0.38362,-0.63067,0.13968,0.40619,0.53282,-0.47764,0.36969,-0.065382,0.96308,1.0229,1.3424,1.197,-0.52359,1.14
1.698,-0.3222,-0.20364,0.43115,-0.6836,-0.061401,-0.27829,0.5631,-0.8623,0.51312,0.13385,-0.57918,0.87656,0.14968,0.96664,0.96308,1.0229,1.2147,1.197,-0.59039,1.14
1.698,-0.91999,-0.20364,-0.4483,-0.6836,-0.061401,-0.27829,0.74257,-1.0939,0.82432,0.23598,-0.68509,0.87656,-0.070321,0.27862,-0.48828,1.0229,1.2147,1.1281,-0.65719,1.14
1.698,-0.91999,-0.20364,-0.21417,-0.6836,-0.061401,-0.27829,0.62292,-0.97811,0.38864,0.37215,-0.73804,0.87656,-0.18032,0.27862,-0.48828,0.90262,1.2147,1.1281,-0.65719,1.14
0.85145,0.61099,-0.18237,-0.22421,-0.35561,-0.061401,-0.27829,-0.21463,0.29582,-0.42049,0.014697,1.2477,-1.3686,0.47969,2.6867,0.96308,1.3835,1.0231,1.197,0.31142,1.14
-0.73581,0.13803,-0.20364,0.31526,-0.6836,-0.061401,-0.27829,-0.81289,-0.16742,-0.42049,0.52534,0.29454,0.84092,1.9097,-0.40939,-0.48828,-0.60027,-0.12613,-0.32024,-0.38999,-2.1266
-0.73581,-0.91999,-0.20364,0.99375,-0.6836,-0.061401,-0.27829,-0.63341,-0.39905,-0.42049,1.0871,0.29454,0.84092,1.9097,-0.065382,-0.48828,-0.60027,-0.38152,-0.59611,-0.59039,-2.1266
-0.94744,-0.36485,-0.20364,0.28367,-0.6836,-0.061401,-0.27829,-0.39411,-0.63067,0.45088,0.099805,-0.92338,0.80529,-0.67534,-0.75339,-0.48828,-0.60027,-0.31767,-0.59611,-0.55699,-0.49329
-0.94744,-0.55192,-0.20364,0.40046,-0.6836,-0.061401,-0.27829,-0.33428,-0.74649,0.3264,0.11683,-1.2146,0.80529,-1.2804,-0.75339,-0.48828,-0.60027,-0.44537,-0.66508,-0.65719,-0.49329
-0.94744,-0.5154,-0.20364,0.60246,-0.6836,-0.061401,-0.27829,-0.39411,-0.63067,0.38864,-0.036367,-1.3205,0.94783,-1.2804,-1.0974,-0.48828,-0.60027,-0.38152,-0.59611,-0.65719,-0.49329
-0.94744,0.76719,-0.20364,0.40598,-0.6836,-0.061401,-0.27829,-0.63341,-0.63067,0.26416,-0.83638,-1.1352,0.9122,-0.95034,-1.0974,-0.48828,-0.60027,-0.31767,-0.59611,-0.59039,-2.1266
-0.94744,0.85825,-0.20364,0.33172,-0.6836,-0.061401,-0.27829,-0.69324,-0.63067,-0.047046,-0.81936,-1.0822,0.9122,-0.84034,-0.75339,-0.48828,-0.60027,-0.31767,-0.59611,-0.59039,-0.49329
-0.94744,0.50863,-0.20364,0.34006,-0.6836,-0.061401,-0.27829,-0.51376,-0.63067,0.57536,-0.76829,-1.0558,0.87656,-0.84034,-1.0974,-0.48828,-0.60027,-0.38152,-0.66508,-0.59039,-2.1266
-0.94744,0.40392,-0.20364,0.80559,-0.6836,-0.061401,-0.27829,-0.57359,-0.63067,0.38864,-0.8534,-1.0822,0.9122,-0.84034,-1.0974,-0.48828,-0.60027,-0.31767,-0.66508,-0.59039,-2.1266
-1.0533,0.083447,-0.20364,0.44591,-0.36115,-0.061401,-0.27829,-0.75306,-0.28324,0.20192,0.11683,0.18863,-0.83401,-0.89534,-0.75339,-0.48828,-0.66038,-0.57306,-0.73404,-0.42339,1.14
-1.0533,0.24261,-0.20364,0.37413,-0.6836,-0.061401,-0.27829,-0.75306,-0.39905,0.3264,0.031719,-0.23499,-0.26382,-0.89534,-0.75339,0.96308,-0.66038,-0.50922,-0.73404,-0.55699,-0.49329
